BGIOSGA027477-PA.faa	-	BGIOSGA027477-PA	-	
BGIOSGA027476-PA.faa	-	BGIOSGA027476-PA	-	
BGIOSGA028166-PA.faa	-	BGIOSGA028166-PA	ONIVA08G05900.1	
BGIOSGA028167-PA.faa	-	BGIOSGA028167-PA	ONIVA08G05910.1	
BGIOSGA028168-PA.faa	-	BGIOSGA028168-PA	-	
BGIOSGA028169-PA.faa	-	BGIOSGA028169-PA	-	
BGIOSGA028160-PA.faa	-	BGIOSGA028160-PA	-	
Os08t0201700-00.faa	Os08t0201700-00	-	-	
Os08t0202200-01.faa	Os08t0202200-01	-	-	
Os08t0202300-04.faa	Os08t0202300-04	-	-	
Os08t0202400-01.faa	Os08t0202400-01	-	ONIVA08G05860.2	
ONIVA08G05870.1.faa	-	-	ONIVA08G05870.1	
BGIOSGA019556-PA.faa	-	BGIOSGA019556-PA	ONIVA08G05880.1	
BGIOSGA019555-PA.faa	-	BGIOSGA019555-PA	ONIVA08G05890.1	
BGIOSGA028166-PA.faa	-	BGIOSGA028166-PA	ONIVA08G05900.1	
BGIOSGA028167-PA.faa	-	BGIOSGA028167-PA	ONIVA08G05910.1	
Os08t0202500-01.faa	Os08t0202500-01	-	-	
Os08t0203100-01.faa	Os08t0203100-01	-	-	
Os08t0203150-00.faa	Os08t0203150-00	-	-	
Os08t0203201-00.faa	Os08t0203201-00	-	-	
Os08t0203300-01.faa	Os08t0203300-01	-	-	
Os08t0203350-01.faa	Os08t0203350-01	-	-	
Os08t0203400-01.faa	Os08t0203400-01	BGIOSGA028170-PA	ONIVA08G05920.1	
BGIOSGA028171-PA.faa	-	BGIOSGA028171-PA	-	
Os08t0203600-05.faa	Os08t0203600-05	BGIOSGA028172-PA	ONIVA08G05930.1	
Os08t0203700-01.faa	Os08t0203700-01	BGIOSGA028173-PA	-	
Os08t0203800-01.faa	Os08t0203800-01	BGIOSGA028174-PA	ONIVA08G05940.1	
Os08t0203900-01.faa	Os08t0203900-01	BGIOSGA027475-PA	ONIVA08G05950.1	
ONIVA08G05960.1.faa	-	-	ONIVA08G05960.1	
BGIOSGA027474-PA.faa	-	BGIOSGA027474-PA	-	
Os08t0204632-01.faa	Os08t0204632-01	BGIOSGA027473-PA,BGIOSGA027472-PA	ONIVA08G05970.2	
BGIOSGA028175-PA.faa	-	BGIOSGA028175-PA	ONIVA08G05980.1	
BGIOSGA028175-PA.faa	-	BGIOSGA028175-PA	ONIVA08G05980.1	
BGIOSGA027471-PA.faa	-	BGIOSGA027471-PA	-	
Os08t0204800-01.faa	Os08t0204800-01	BGIOSGA027470-PA	ONIVA08G05990.1	
BGIOSGA027469-PA.faa	-	BGIOSGA027469-PA	-	
Os08t0205000-00.faa	Os08t0205000-00	-	-	
Os08t0205100-01.faa	Os08t0205100-01	BGIOSGA028176-PA	ONIVA08G06000.1	
Os08t0205125-00.faa	Os08t0205125-00	-	-	
Os08t0205150-01.faa	Os08t0205150-01	BGIOSGA028177-PA	ONIVA08G06010.1	
BGIOSGA027468-PA.faa	-	BGIOSGA027468-PA	ONIVA08G06020.1	
BGIOSGA027468-PA.faa	-	BGIOSGA027468-PA	ONIVA08G06020.1	
BGIOSGA027467-PA.faa	-	BGIOSGA027467-PA	-	
BGIOSGA028178-PA.faa	-	BGIOSGA028178-PA	-	
BGIOSGA027466-PA.faa	-	BGIOSGA027466-PA	-	
Os08t0205175-00.faa	Os08t0205175-00	-	-	
Os08t0205200-01.faa	Os08t0205200-01	-	-	
Os08t0205300-01.faa	Os08t0205300-01	BGIOSGA028179-PA	ONIVA08G06030.1	
ONIVA08G06040.1.faa	-	-	ONIVA08G06040.1	
Os08t0205400-01.faa	Os08t0205400-01	BGIOSGA028180-PA	-	
BGIOSGA027465-PA.faa	-	BGIOSGA027465-PA	-	
Os08t0205500-00.faa	Os08t0205500-00	-	ONIVA08G06050.1	
ONIVA08G06060.1.faa	-	-	ONIVA08G06060.1	
Os08t0205650-00.faa	Os08t0205650-00	-	-	
Os08t0205800-01.faa	Os08t0205800-01	BGIOSGA028181-PA	-	
Os08t0205900-01.faa	Os08t0205900-01	BGIOSGA027464-PA	ONIVA08G06070.1	
BGIOSGA028182-PA.faa	-	BGIOSGA028182-PA	ONIVA08G06080.2	
BGIOSGA028182-PA.faa	-	BGIOSGA028182-PA	ONIVA08G06080.2	
Os08t0206400-01.faa	Os08t0206400-01	-	-	
Os08t0206466-00.faa	Os08t0206466-00	-	-	
Os08t0206500-00.faa	Os08t0206500-00	BGIOSGA027463-PA,BGIOSGA027462-PA	ONIVA08G06090.1	
Os08t0206600-01.faa	Os08t0206600-01	BGIOSGA028183-PA	ONIVA08G06100.1	
BGIOSGA028184-PA.faa	-	BGIOSGA028184-PA	ONIVA08G06110.2	
BGIOSGA028184-PA.faa	-	BGIOSGA028184-PA	ONIVA08G06110.2	
BGIOSGA028185-PA.faa	-	BGIOSGA028185-PA	-	
Os08t0206650-00.faa	Os08t0206650-00	-	-	
Os08t0206700-01.faa	Os08t0206700-01	-	-	
Os08t0206800-01.faa	Os08t0206800-01	-	-	
Os08t0206900-01.faa	Os08t0206900-01	BGIOSGA028186-PA	ONIVA08G06120.1	
Os08t0206950-00.faa	Os08t0206950-00	BGIOSGA027461-PA	ONIVA08G06130.1	
ONIVA08G06140.1.faa	-	-	ONIVA08G06140.1	
BGIOSGA028187-PA.faa	-	BGIOSGA028187-PA	ONIVA08G06150.1	
BGIOSGA027460-PA.faa	-	BGIOSGA027460-PA	-	
BGIOSGA028187-PA.faa	-	BGIOSGA028187-PA	ONIVA08G06150.1	
Os08t0207000-01.faa	Os08t0207000-01	-	-	
Os08t0207300-01.faa	Os08t0207300-01	-	-	
Os08t0207401-00.faa	Os08t0207401-00	-	-	
Os08t0207500-01.faa	Os08t0207500-01	BGIOSGA028188-PA	ONIVA08G06160.1	
Os08t0207600-01.faa	Os08t0207600-01	BGIOSGA028189-PA	ONIVA08G06170.1	
ONIVA08G06180.1.faa	-	-	ONIVA08G06180.1	
BGIOSGA028190-PA.faa	-	BGIOSGA028190-PA	-	
Os08t0207800-01.faa	Os08t0207800-01	BGIOSGA030295-PA	ONIVA08G06190.1	
ONIVA08G06200.1.faa	-	-	ONIVA08G06200.1	
ONIVA08G06210.3.faa	-	-	ONIVA08G06210.3	
ONIVA08G06220.1.faa	-	-	ONIVA08G06220.1	
ONIVA08G06230.1.faa	-	-	ONIVA08G06230.1	
Os08t0207951-00.faa	Os08t0207951-00	-	-	
Os08t0208200-01.faa	Os08t0208200-01	BGIOSGA027459-PA	-	
Os08t0208300-00.faa	Os08t0208300-00	BGIOSGA032298-PA	ONIVA02G19780.1	
Os08t0208400-02.faa	Os08t0208400-02	-	-	
Os08t0208700-01.faa	Os08t0208700-01	BGIOSGA028191-PA	-	
Os08t0209000-00.faa	Os08t0209000-00	-	-	
Os08t0210300-01.faa	Os08t0210300-01	-	-	
Os08t0211025-00.faa	Os08t0211025-00	-	-	
Os08t0211750-01.faa	Os08t0211750-01	-	-	
Os08t0213200-00.faa	Os08t0213200-00	BGIOSGA027454-PA	-	
BGIOSGA028202-PA.faa	-	BGIOSGA028202-PA,BGIOSGA028203-PA	ONIVA12G11690.1	
BGIOSGA028202-PA.faa	-	BGIOSGA028202-PA,BGIOSGA028203-PA	ONIVA12G11690.1	
BGIOSGA027453-PA.faa	-	BGIOSGA027453-PA	-	
BGIOSGA027452-PA.faa	-	BGIOSGA027452-PA	-	
BGIOSGA027451-PA.faa	-	BGIOSGA027451-PA	-	
Os08t0213400-01.faa	Os08t0213400-01	-	ONIVA08G06240.1	
ONIVA08G06250.1.faa	-	-	ONIVA08G06250.1	
Os08t0213816-00.faa	Os08t0213816-00	-	-	
Os08t0214233-01.faa	Os08t0214233-01	-	-	
Os08t0214300-00.faa	Os08t0214300-00	-	-	
Os08t0214600-01.faa	Os08t0214600-01	-	-	
Os08t0214900-00.faa	Os08t0214900-00	-	ONIVA01G07340.1	
Os08t0215200-01.faa	Os08t0215200-01	-	-	
Os08t0215300-01.faa	Os08t0215300-01	BGIOSGA028204-PA	-	
BGIOSGA028205-PA.faa	-	BGIOSGA028205-PA	-	
Os08t0215400-00.faa	Os08t0215400-00	BGIOSGA027450-PA,BGIOSGA027448-PA	ONIVA01G07320.1	
BGIOSGA028207-PA.faa	-	BGIOSGA028207-PA	-	
BGIOSGA027447-PA.faa	-	BGIOSGA027447-PA	-	
BGIOSGA027446-PA.faa	-	BGIOSGA027446-PA	-	
Os08t0216000-00.faa	Os08t0216000-00	BGIOSGA027449-PA	ONIVA01G07310.1	
BGIOSGA028206-PA.faa	-	BGIOSGA028206-PA	-	
Os08t0215900-00.faa	Os08t0215900-00	-	-	
Os08t0216050-00.faa	Os08t0216050-00	-	-	
Os08t0216300-01.faa	Os08t0216300-01	-	-	
Os08t0216450-00.faa	Os08t0216450-00	-	-	
Os08t0216600-01.faa	Os08t0216600-01	-	-	
Os08t0216900-01.faa	Os08t0216900-01	BGIOSGA028200-PA	-	
BGIOSGA028201-PA.faa	-	BGIOSGA028201-PA	-	
Os08t0217050-01.faa	Os08t0217050-01	-	-	
Os08t0217800-00.faa	Os08t0217800-00	-	-	
Os08t0218700-01.faa	Os08t0218700-01	-	ONIVA08G06260.1	
Os08t0219100-01.faa	Os08t0219100-01	-	-	
Os08t0220400-01.faa	Os08t0220400-01	BGIOSGA027445-PA	ONIVA08G06420.2	
ONIVA08G06430.1.faa	-	-	ONIVA08G06430.1	
BGIOSGA027444-PA.faa	-	BGIOSGA027444-PA	-	
Os08t0220500-00.faa	Os08t0220500-00	-	-	
Os08t0220600-01.faa	Os08t0220600-01	BGIOSGA027443-PA	ONIVA08G06440.2	
ONIVA08G06450.1.faa	-	-	ONIVA08G06450.1	
ONIVA08G06460.1.faa	-	-	ONIVA08G06460.1	
BGIOSGA028208-PA.faa	-	BGIOSGA028208-PA	-	
BGIOSGA027442-PA.faa	-	BGIOSGA027442-PA	ONIVA08G06390.1	
Os08t0221300-00.faa	Os08t0221300-00	-	-	
Os08t0222100-01.faa	Os08t0222100-01	BGIOSGA028209-PA	-	
Os08t0222800-00.faa	Os08t0222800-00	-	ONIVA08G06470.1	
ONIVA08G06480.1.faa	-	-	ONIVA08G06480.1	
ONIVA08G06490.1.faa	-	-	ONIVA08G06490.1	
ONIVA08G06500.1.faa	-	-	ONIVA08G06500.1	
Os08t0223700-00.faa	Os08t0223700-00	-	ONIVA08G06510.1	
Os08t0223766-00.faa	Os08t0223766-00	-	-	
Os08t0223833-00.faa	Os08t0223833-00	BGIOSGA028211-PA	-	
Os08t0223900-00.faa	Os08t0223900-00	BGIOSGA028212-PA	ONIVA08G02290.1	
ONIVA08G02300.1.faa	-	-	ONIVA08G02300.1	
ONIVA08G02310.1.faa	-	-	ONIVA08G02310.1	
ONIVA08G02320.1.faa	-	-	ONIVA08G02320.1	
ONIVA08G02330.1.faa	-	-	ONIVA08G02330.1	
ONIVA08G02340.1.faa	-	-	ONIVA08G02340.1	
BGIOSGA027441-PA.faa	-	BGIOSGA027441-PA	-	
Os08t0224000-01.faa	Os08t0224000-01	-	ONIVA08G02280.1	
Os08t0224100-01.faa	Os08t0224100-01	BGIOSGA028213-PA	ONIVA08G02270.1	
Os08t0224150-00.faa	Os08t0224150-00	-	-	
Os08t0224200-01.faa	Os08t0224200-01	BGIOSGA027440-PA	ONIVA08G02260.1	
Os08t0224300-01.faa	Os08t0224300-01	BGIOSGA027439-PA	ONIVA08G02250.2	
BGIOSGA028214-PA.faa	-	BGIOSGA028214-PA	-	
Os08t0224500-01.faa	Os08t0224500-01	BGIOSGA028215-PA	ONIVA08G02240.1	
Os08t0224700-01.faa	Os08t0224700-01	BGIOSGA028216-PA	ONIVA08G02230.1	
Os08t0224800-01.faa	Os08t0224800-01	BGIOSGA028217-PA	ONIVA08G02220.1	
Os08t0225000-01.faa	Os08t0225000-01	BGIOSGA027438-PA	ONIVA08G02210.1	
BGIOSGA028218-PA.faa	-	BGIOSGA028218-PA	-	
Os08t0225050-01.faa	Os08t0225050-01	-	-	
Os08t0225100-00.faa	Os08t0225100-00	-	-	
Os08t0225400-01.faa	Os08t0225400-01	BGIOSGA028219-PA	ONIVA08G06770.1	
BGIOSGA031452-PA.faa	-	BGIOSGA031452-PA	ONIVA08G06780.1	
BGIOSGA006010-PA.faa	-	BGIOSGA006010-PA	ONIVA08G06790.1	
BGIOSGA006011-PA.faa	-	BGIOSGA006011-PA	ONIVA08G06800.1	
ONIVA08G06810.1.faa	-	-	ONIVA08G06810.1	
BGIOSGA027421-PA.faa	-	BGIOSGA027421-PA	ONIVA08G06830.1	
ONIVA08G06840.1.faa	-	-	ONIVA08G06840.1	
ONIVA08G06850.1.faa	-	-	ONIVA08G06850.1	
ONIVA08G06860.1.faa	-	-	ONIVA08G06860.1	
BGIOSGA027417-PA.faa	-	BGIOSGA027417-PA	ONIVA08G06870.1	
BGIOSGA027420-PA.faa	-	BGIOSGA027420-PA,BGIOSGA027418-PA	ONIVA08G06880.1	
ONIVA08G06890.1.faa	-	-	ONIVA08G06890.1	
BGIOSGA028228-PA.faa	-	BGIOSGA028228-PA	ONIVA08G06900.1	
ONIVA08G06910.1.faa	-	-	ONIVA08G06910.1	
BGIOSGA027416-PA.faa	-	BGIOSGA027416-PA	ONIVA08G06920.1	
BGIOSGA028220-PA.faa	-	BGIOSGA028220-PA	-	
Os08t0225700-00.faa	Os08t0225700-00	-	-	
Os08t0226000-00.faa	Os08t0226000-00	-	-	
Os08t0226100-00.faa	Os08t0226100-00	-	-	
Os08t0226166-00.faa	Os08t0226166-00,Os08t0226300-00	BGIOSGA027437-PA	ONIVA06G24910.1	
BGIOSGA027436-PA.faa	-	BGIOSGA027436-PA	-	
BGIOSGA028221-PA.faa	-	BGIOSGA028221-PA	-	
BGIOSGA028222-PA.faa	-	BGIOSGA028222-PA	-	
BGIOSGA027435-PA.faa	-	BGIOSGA027435-PA	-	
BGIOSGA027434-PA.faa	-	BGIOSGA027434-PA	ONIVA06G24930.1	
BGIOSGA027433-PA.faa	-	BGIOSGA027433-PA	ONIVA06G24920.1	
BGIOSGA027432-PA.faa	-	BGIOSGA027432-PA	-	
Os08t0226232-00.faa	Os08t0226232-00	-	-	
Os08t0226400-00.faa	Os08t0226400-00	BGIOSGA028223-PA	ONIVA06G24900.1	
BGIOSGA027431-PA.faa	-	BGIOSGA027431-PA	-	
BGIOSGA028224-PA.faa	-	BGIOSGA028224-PA	-	
BGIOSGA028225-PA.faa	-	BGIOSGA028225-PA	-	
BGIOSGA028226-PA.faa	-	BGIOSGA028226-PA	-	
BGIOSGA027430-PA.faa	-	BGIOSGA027430-PA	ONIVA08G08590.2	
Os08t0226600-01.faa	Os08t0226600-01	-	ONIVA06G24880.1	
Os08t0226800-00.faa	Os08t0226800-00	BGIOSGA028227-PA	-	
BGIOSGA027429-PA.faa	-	BGIOSGA027429-PA	ONIVA06G24860.1	
Os08t0227100-01.faa	Os08t0227100-01	BGIOSGA027428-PA	ONIVA06G24850.1	
Os08t0227200-02.faa	Os08t0227200-02	BGIOSGA027427-PA,BGIOSGA027424-PA	-	
BGIOSGA027426-PA.faa	-	BGIOSGA027426-PA	-	
BGIOSGA027425-PA.faa	-	BGIOSGA027425-PA	-	
Os08t0227400-00.faa	Os08t0227400-00	BGIOSGA027423-PA	ONIVA06G24840.1	
BGIOSGA027422-PA.faa	-	BGIOSGA027422-PA	ONIVA06G24820.1	
BGIOSGA027421-PA.faa	-	BGIOSGA027421-PA	ONIVA08G06830.1	
BGIOSGA028228-PA.faa	-	BGIOSGA028228-PA	ONIVA08G06900.1	
BGIOSGA028229-PA.faa	-	BGIOSGA028229-PA	-	
BGIOSGA028230-PA.faa	-	BGIOSGA028230-PA	-	
BGIOSGA027420-PA.faa	-	BGIOSGA027420-PA,BGIOSGA027418-PA	ONIVA08G06880.1	
BGIOSGA027419-PA.faa	-	BGIOSGA027419-PA	-	
BGIOSGA027420-PA.faa	-	BGIOSGA027420-PA,BGIOSGA027418-PA	ONIVA08G06880.1	
BGIOSGA027417-PA.faa	-	BGIOSGA027417-PA	ONIVA08G06870.1	
BGIOSGA027416-PA.faa	-	BGIOSGA027416-PA	ONIVA08G06920.1	
Os08t0227500-00.faa	Os08t0227500-00	-	-	
Os08t0227900-01.faa	Os08t0227900-01	-	-	
Os08t0228200-00.faa	Os08t0228200-00	-	-	
Os08t0229500-01.faa	Os08t0229500-01	-	-	
Os08t0229601-01.faa	Os08t0229601-01	-	-	
Os08t0230000-01.faa	Os08t0230000-01	BGIOSGA028231-PA	ONIVA08G06930.1	
BGIOSGA027415-PA.faa	-	BGIOSGA027415-PA	ONIVA08G06940.1	
BGIOSGA027415-PA.faa	-	BGIOSGA027415-PA	ONIVA08G06940.1	
Os08t0230100-00.faa	Os08t0230100-00	-	-	
Os08t0230200-01.faa	Os08t0230200-01	BGIOSGA028232-PA	ONIVA08G06950.1	
Os08t0230300-00.faa	Os08t0230300-00	BGIOSGA027414-PA	ONIVA08G06960.2	
BGIOSGA028233-PA.faa	-	BGIOSGA028233-PA	ONIVA08G06970.1	
BGIOSGA028233-PA.faa	-	BGIOSGA028233-PA	ONIVA08G06970.1	
Os08t0230500-01.faa	Os08t0230500-01	BGIOSGA027413-PA	ONIVA08G06980.1	
Os08t0230600-01.faa	Os08t0230600-01	BGIOSGA028234-PA	ONIVA08G06990.1	
Os08t0230800-01.faa	Os08t0230800-01	BGIOSGA028235-PA	ONIVA08G07000.1	
ONIVA08G07010.1.faa	-	-	ONIVA08G07010.1	
BGIOSGA028236-PA.faa	-	BGIOSGA028236-PA	-	
Os08t0230900-00.faa	Os08t0230900-00	-	-	
Os08t0231100-01.faa	Os08t0231100-01	-	-	
Os08t0231400-01.faa	Os08t0231400-01	BGIOSGA027412-PA	ONIVA08G07020.1	
BGIOSGA027411-PA.faa	-	BGIOSGA027411-PA	-	
Os08t0232000-01.faa	Os08t0232000-01	-	-	
Os08t0232100-01.faa	Os08t0232100-01	-	-	
Os08t0232700-01.faa	Os08t0232700-01	BGIOSGA028237-PA	ONIVA08G07280.1	
ONIVA08G07290.1.faa	-	-	ONIVA08G07290.1	
ONIVA08G07300.1.faa	-	-	ONIVA08G07300.1	
ONIVA08G07310.1.faa	-	-	ONIVA08G07310.1	
ONIVA08G07320.1.faa	-	-	ONIVA08G07320.1	
BGIOSGA005952-PA.faa	-	BGIOSGA005952-PA	ONIVA08G07330.1	
BGIOSGA028243-PA.faa	-	BGIOSGA028243-PA	ONIVA08G07350.1	
BGIOSGA027406-PA.faa	-	BGIOSGA027406-PA	ONIVA08G07360.1	
Os08t0233300-02.faa	Os08t0233300-02	BGIOSGA028238-PA	-	
Os08t0233400-01.faa	Os08t0233400-01	BGIOSGA027410-PA	ONIVA08G07230.1	
ONIVA08G07240.1.faa	-	-	ONIVA08G07240.1	
BGIOSGA028239-PA.faa	-	BGIOSGA028239-PA	ONIVA08G07250.1	
ONIVA08G07260.1.faa	-	-	ONIVA08G07260.1	
BGIOSGA028239-PA.faa	-	BGIOSGA028239-PA	ONIVA08G07250.1	
BGIOSGA027409-PA.faa	-	BGIOSGA027409-PA	-	
Os08t0233600-01.faa	Os08t0233600-01	-	-	
Os08t0233900-01.faa	Os08t0233900-01	-	-	
Os08t0234000-01.faa	Os08t0234000-01	BGIOSGA028240-PA	ONIVA08G07190.1	
ONIVA08G07200.1.faa	-	-	ONIVA08G07200.1	
BGIOSGA028241-PA.faa	-	BGIOSGA028241-PA	ONIVA08G07210.1	
ONIVA08G07220.1.faa	-	-	ONIVA08G07220.1	
BGIOSGA028241-PA.faa	-	BGIOSGA028241-PA	ONIVA08G07210.1	
BGIOSGA027408-PA.faa	-	BGIOSGA027408-PA	-	
BGIOSGA027407-PA.faa	-	BGIOSGA027407-PA	-	
BGIOSGA028242-PA.faa	-	BGIOSGA028242-PA	-	
BGIOSGA028243-PA.faa	-	BGIOSGA028243-PA	ONIVA08G07350.1	
BGIOSGA027406-PA.faa	-	BGIOSGA027406-PA	ONIVA08G07360.1	
Os08t0234050-00.faa	Os08t0234050-00	-	-	
Os08t0234100-01.faa	Os08t0234100-01	-	-	
Os08t0234200-01.faa	Os08t0234200-01	-	-	
Os08t0234400-01.faa	Os08t0234400-01	-	-	
Os08t0234700-01.faa	Os08t0234700-01	-	-	
Os08t0235183-00.faa	Os08t0235183-00	-	-	
Os08t0235400-01.faa	Os08t0235400-01	-	-	
Os08t0235550-01.faa	Os08t0235550-01	-	-	
Os08t0235650-00.faa	Os08t0235650-00	BGIOSGA027405-PA	-	
Os08t0235600-00.faa	Os08t0235600-00,Os08t0235651-00	BGIOSGA028244-PA	ONIVA08G07370.1	
Os08t0235800-00.faa	Os08t0235800-00	BGIOSGA027404-PA	ONIVA08G07380.1	
ONIVA08G07390.1.faa	-	-	ONIVA08G07390.1	
Os08t0236400-00.faa	Os08t0236400-00	-	-	
Os08t0236700-00.faa	Os08t0236700-00	BGIOSGA028245-PA	ONIVA08G07400.1	
Os08t0236800-01.faa	Os08t0236800-01	BGIOSGA027403-PA	ONIVA08G07410.1	
BGIOSGA027402-PA.faa	-	BGIOSGA027402-PA	ONIVA08G07420.2	
BGIOSGA027402-PA.faa	-	BGIOSGA027402-PA	ONIVA08G07420.2	
Os08t0236866-01.faa	Os08t0236866-01	-	-	
Os08t0236900-01.faa	Os08t0236900-01	-	ONIVA08G07430.1	
Os08t0237000-01.faa	Os08t0237000-01	BGIOSGA028246-PA	ONIVA08G07440.1	
Os08t0237100-01.faa	Os08t0237100-01	-	-	
Os08t0237200-01.faa	Os08t0237200-01	BGIOSGA027401-PA	ONIVA08G07520.1	
ONIVA08G07530.1.faa	-	-	ONIVA08G07530.1	
BGIOSGA027400-PA.faa	-	BGIOSGA027400-PA	ONIVA08G07540.1	
BGIOSGA027400-PA.faa	-	BGIOSGA027400-PA	ONIVA08G07540.1	
Os08t0237800-00.faa	Os08t0237800-00	BGIOSGA027399-PA,BGIOSGA027398-PA	ONIVA08G07550.1	
BGIOSGA028247-PA.faa	-	BGIOSGA028247-PA	ONIVA08G07770.1	
BGIOSGA028248-PA.faa	-	BGIOSGA028248-PA	-	
BGIOSGA028249-PA.faa	-	BGIOSGA028249-PA	-	
Os08t0238100-00.faa	Os08t0238100-00	-	ONIVA08G07560.1	
Os08t0238200-01.faa	Os08t0238200-01	-	ONIVA08G07570.1	
Os08t0238500-00.faa	Os08t0238500-00	-	-	
Os08t0238600-01.faa	Os08t0238600-01	-	-	
Os08t0238700-01.faa	Os08t0238700-01	-	-	
Os08t0239000-01.faa	Os08t0239000-01	-	-	
Os08t0239300-01.faa	Os08t0239300-01	BGIOSGA028250-PA	ONIVA08G07790.1	
ONIVA08G07800.1.faa	-	-	ONIVA08G07800.1	
Os08t0239900-00.faa	Os08t0239900-00	BGIOSGA028251-PA	ONIVA08G07810.1	
Os08t0240000-02.faa	Os08t0240000-02	BGIOSGA027397-PA	ONIVA08G07820.1	
BGIOSGA028252-PA.faa	-	BGIOSGA028252-PA	-	
Os08t0240200-01.faa	Os08t0240200-01	-	-	
Os08t0240500-00.faa	Os08t0240500-00	BGIOSGA028253-PA	-	
Os08t0240566-00.faa	Os08t0240566-00	BGIOSGA028254-PA	ONIVA08G07830.1	
Os08t0240600-00.faa	Os08t0240600-00	BGIOSGA027396-PA	ONIVA08G07840.1	
BGIOSGA028255-PA.faa	-	BGIOSGA028255-PA	-	
Os08t0240800-01.faa	Os08t0240800-01	BGIOSGA028256-PA	ONIVA08G07850.1	
Os08t0241300-01.faa	Os08t0241300-01	BGIOSGA028257-PA,BGIOSGA028259-PA	ONIVA08G07860.1	
BGIOSGA027393-PA.faa	-	BGIOSGA027393-PA	-	
BGIOSGA027392-PA.faa	-	BGIOSGA027392-PA	ONIVA08G07900.2	
BGIOSGA028260-PA.faa	-	BGIOSGA028260-PA	ONIVA08G08000.1	
BGIOSGA028261-PA.faa	-	BGIOSGA028261-PA	-	
Os08t0241400-00.faa	Os08t0241400-00	BGIOSGA028258-PA	ONIVA08G07870.1	
ONIVA08G07880.1.faa	-	-	ONIVA08G07880.1	
BGIOSGA027395-PA.faa	-	BGIOSGA027395-PA	-	
Os08t0241600-01.faa	Os08t0241600-01	BGIOSGA027394-PA	ONIVA08G07890.1	
Os08t0241800-01.faa	Os08t0241800-01	-	-	
Os08t0241900-01.faa	Os08t0241900-01	-	-	
Os08t0242400-01.faa	Os08t0242400-01	BGIOSGA027391-PA	ONIVA08G08030.1	
BGIOSGA028262-PA.faa	-	BGIOSGA028262-PA	ONIVA08G08040.1	
BGIOSGA028266-PA.faa	-	BGIOSGA028266-PA	ONIVA08G08050.1	
BGIOSGA028262-PA.faa	-	BGIOSGA028262-PA	ONIVA08G08040.1	
BGIOSGA028263-PA.faa	-	BGIOSGA028263-PA	ONIVA08G08020.1	
BGIOSGA028264-PA.faa	-	BGIOSGA028264-PA	-	
BGIOSGA028265-PA.faa	-	BGIOSGA028265-PA	-	
BGIOSGA028266-PA.faa	-	BGIOSGA028266-PA	ONIVA08G08050.1	
BGIOSGA027390-PA.faa	-	BGIOSGA027390-PA	-	
Os08t0242700-01.faa	Os08t0242700-01	BGIOSGA027389-PA	ONIVA08G08060.2	
Os08t0242800-01.faa	Os08t0242800-01	BGIOSGA028267-PA	ONIVA08G08070.1	
Os08t0242900-01.faa	Os08t0242900-01	BGIOSGA027388-PA	ONIVA08G08080.2	
Os08t0243100-01.faa	Os08t0243100-01	BGIOSGA028268-PA	ONIVA08G08090.1	
BGIOSGA028269-PA.faa	-	BGIOSGA028269-PA	ONIVA08G08100.1	
BGIOSGA028269-PA.faa	-	BGIOSGA028269-PA	ONIVA08G08100.1	
BGIOSGA028270-PA.faa	-	BGIOSGA028270-PA	-	
BGIOSGA028271-PA.faa	-	BGIOSGA028271-PA	-	
BGIOSGA028272-PA.faa	-	BGIOSGA028272-PA	-	
Os08t0243500-01.faa	Os08t0243500-01	BGIOSGA028273-PA	ONIVA08G08110.1	
Os08t0243600-01.faa	Os08t0243600-01	BGIOSGA027387-PA	ONIVA08G08120.1	
BGIOSGA028275-PA.faa	-	BGIOSGA028275-PA	ONIVA08G08130.1	
BGIOSGA028274-PA.faa	-	BGIOSGA028274-PA,BGIOSGA028276-PA	ONIVA08G08140.1	
BGIOSGA028274-PA.faa	-	BGIOSGA028274-PA,BGIOSGA028276-PA	ONIVA08G08140.1	
BGIOSGA027386-PA.faa	-	BGIOSGA027386-PA	-	
Os08t0243866-00.faa	Os08t0243866-00	BGIOSGA027385-PA	ONIVA08G08150.1	
Os08t0243900-01.faa	Os08t0243900-01	BGIOSGA027384-PA	ONIVA08G08160.1	
Os08t0244100-01.faa	Os08t0244100-01	BGIOSGA027383-PA	ONIVA08G08170.1	
Os08t0244400-01.faa	Os08t0244400-01	BGIOSGA027382-PA	ONIVA08G08180.2	
BGIOSGA027376-PA.faa	-	BGIOSGA027376-PA	ONIVA08G08200.1	
ONIVA08G08210.1.faa	-	-	ONIVA08G08210.1	
ONIVA08G08220.1.faa	-	-	ONIVA08G08220.1	
ONIVA08G08230.1.faa	-	-	ONIVA08G08230.1	
Os08t0244500-00.faa	Os08t0244500-00	-	-	
Os08t0244750-01.faa	Os08t0244750-01	-	-	
Os08t0245200-01.faa	Os08t0245200-01	BGIOSGA028277-PA,BGIOSGA028278-PA	ONIVA08G08240.1	
Os08t0245301-00.faa	Os08t0245301-00	-	-	
Os08t0245400-01.faa	Os08t0245400-01	BGIOSGA027374-PA	ONIVA08G08250.1	
ONIVA08G08260.1.faa	-	-	ONIVA08G08260.1	
BGIOSGA027371-PA.faa	-	BGIOSGA027371-PA	ONIVA08G08270.1	
BGIOSGA027373-PA.faa	-	BGIOSGA027373-PA	-	
